origin,destination,year,month,lon_o,lat_o,lon_d,lat_d,flights,passengers
DARWIN,MELBOURNE,1995,7,130.8767,-12.4147,144.843,-37.6733,2,242
DARWIN,SYDNEY,1995,7,130.8767,-12.4147,151.1753,-33.9399,88,9299
HOBART,MELBOURNE,1995,7,147.51,-42.8361,144.843,-37.6733,609,52084
HOBART,SYDNEY,1995,7,147.51,-42.8361,151.1753,-33.9399,122,7023
MELBOURNE,PERTH,1995,7,144.843,-37.6733,115.9672,-31.9403,506,61157
MELBOURNE,SYDNEY,1995,7,144.843,-37.6733,151.1753,-33.9399,2907,383691
PERTH,SYDNEY,1995,7,115.9672,-31.9403,151.1753,-33.9399,475,61492
ADELAIDE,BRISBANE,1995,8,138.5306,-34.945,153.1175,-27.3842,122,12132
ADELAIDE,DARWIN,1995,8,138.5306,-34.945,130.8767,-12.4147,153,14918
ADELAIDE,MELBOURNE,1995,8,138.5306,-34.945,144.843,-37.6733,1150,105796
ADELAIDE,PERTH,1995,8,138.5306,-34.945,115.9672,-31.9403,356,33179
ADELAIDE,SYDNEY,1995,8,138.5306,-34.945,151.1753,-33.9399,853,84614
BRISBANE,DARWIN,1995,8,153.1175,-27.3842,130.8767,-12.4147,133,15698
BRISBANE,MELBOURNE,1995,8,153.1175,-27.3842,144.843,-37.6733,1115,115380
BRISBANE,PERTH,1995,8,153.1175,-27.3842,115.9672,-31.9403,8,730
BRISBANE,SYDNEY,1995,8,153.1175,-27.3842,151.1753,-33.9399,2247,271364
DARWIN,MELBOURNE,1995,8,130.8767,-12.4147,144.843,-37.6733,1,180
DARWIN,SYDNEY,1995,8,130.8767,-12.4147,151.1753,-33.9399,87,7890
HOBART,MELBOURNE,1995,8,147.51,-42.8361,144.843,-37.6733,566,52542
HOBART,SYDNEY,1995,8,147.51,-42.8361,151.1753,-33.9399,120,7093
MELBOURNE,PERTH,1995,8,144.843,-37.6733,115.9672,-31.9403,495,60104
MELBOURNE,SYDNEY,1995,8,144.843,-37.6733,151.1753,-33.9399,2929,399044
PERTH,SYDNEY,1995,8,115.9672,-31.9403,151.1753,-33.9399,482,61740
ADELAIDE,BRISBANE,1995,9,138.5306,-34.945,153.1175,-27.3842,120,12764
ADELAIDE,DARWIN,1995,9,138.5306,-34.945,130.8767,-12.4147,155,13186
ADELAIDE,MELBOURNE,1995,9,138.5306,-34.945,144.843,-37.6733,1118,108101
ADELAIDE,PERTH,1995,9,138.5306,-34.945,115.9672,-31.9403,344,36213
ADELAIDE,SYDNEY,1995,9,138.5306,-34.945,151.1753,-33.9399,862,87860
BRISBANE,DARWIN,1995,9,153.1175,-27.3842,130.8767,-12.4147,134,14298
BRISBANE,MELBOURNE,1995,9,153.1175,-27.3842,144.843,-37.6733,1103,122504
BRISBANE,PERTH,1995,9,153.1175,-27.3842,115.9672,-31.9403,9,1094
BRISBANE,SYDNEY,1995,9,153.1175,-27.3842,151.1753,-33.9399,2206,263988
DARWIN,MELBOURNE,1995,9,130.8767,-12.4147,144.843,-37.6733,6,525
DARWIN,SYDNEY,1995,9,130.8767,-12.4147,151.1753,-33.9399,84,6928
HOBART,MELBOURNE,1995,9,147.51,-42.8361,144.843,-37.6733,599,61242
HOBART,SYDNEY,1995,9,147.51,-42.8361,151.1753,-33.9399,118,8416
MELBOURNE,PERTH,1995,9,144.843,-37.6733,115.9672,-31.9403,509,66793
MELBOURNE,SYDNEY,1995,9,144.843,-37.6733,151.1753,-33.9399,2853,396353
PERTH,SYDNEY,1995,9,115.9672,-31.9403,151.1753,-33.9399,467,66456
ADELAIDE,BRISBANE,1995,10,138.5306,-34.945,153.1175,-27.3842,124,13005
ADELAIDE,DARWIN,1995,10,138.5306,-34.945,130.8767,-12.4147,160,11550
ADELAIDE,MELBOURNE,1995,10,138.5306,-34.945,144.843,-37.6733,1206,113104
ADELAIDE,PERTH,1995,10,138.5306,-34.945,115.9672,-31.9403,347,38110
ADELAIDE,SYDNEY,1995,10,138.5306,-34.945,151.1753,-33.9399,900,92053
BRISBANE,DARWIN,1995,10,153.1175,-27.3842,130.8767,-12.4147,133,13035
BRISBANE,MELBOURNE,1995,10,153.1175,-27.3842,144.843,-37.6733,1141,124379
BRISBANE,PERTH,1995,10,153.1175,-27.3842,115.9672,-31.9403,10,1181
BRISBANE,SYDNEY,1995,10,153.1175,-27.3842,151.1753,-33.9399,2290,264966
DARWIN,MELBOURNE,1995,10,130.8767,-12.4147,144.843,-37.6733,2,238
DARWIN,SYDNEY,1995,10,130.8767,-12.4147,151.1753,-33.9399,84,6126
HOBART,MELBOURNE,1995,10,147.51,-42.8361,144.843,-37.6733,653,59590
HOBART,SYDNEY,1995,10,147.51,-42.8361,151.1753,-33.9399,118,7731
MELBOURNE,PERTH,1995,10,144.843,-37.6733,115.9672,-31.9403,573,77334
MELBOURNE,SYDNEY,1995,10,144.843,-37.6733,151.1753,-33.9399,2964,414792
PERTH,SYDNEY,1995,10,115.9672,-31.9403,151.1753,-33.9399,480,70823
ADELAIDE,BRISBANE,1995,11,138.5306,-34.945,153.1175,-27.3842,120,11440
ADELAIDE,DARWIN,1995,11,138.5306,-34.945,130.8767,-12.4147,121,9015
ADELAIDE,MELBOURNE,1995,11,138.5306,-34.945,144.843,-37.6733,1159,112102
ADELAIDE,PERTH,1995,11,138.5306,-34.945,115.9672,-31.9403,344,33051
ADELAIDE,SYDNEY,1995,11,138.5306,-34.945,151.1753,-33.9399,872,92592
BRISBANE,DARWIN,1995,11,153.1175,-27.3842,130.8767,-12.4147,127,10850
BRISBANE,MELBOURNE,1995,11,153.1175,-27.3842,144.843,-37.6733,1115,116560
BRISBANE,PERTH,1995,11,153.1175,-27.3842,115.9672,-31.9403,8,775
BRISBANE,SYDNEY,1995,11,153.1175,-27.3842,151.1753,-33.9399,2175,262268
DARWIN,MELBOURNE,1995,11,130.8767,-12.4147,144.843,-37.6733,2,554
DARWIN,SYDNEY,1995,11,130.8767,-12.4147,151.1753,-33.9399,79,5648
HOBART,MELBOURNE,1995,11,147.51,-42.8361,144.843,-37.6733,661,59813
HOBART,SYDNEY,1995,11,147.51,-42.8361,151.1753,-33.9399,130,8710
MELBOURNE,PERTH,1995,11,144.843,-37.6733,115.9672,-31.9403,530,64636
MELBOURNE,SYDNEY,1995,11,144.843,-37.6733,151.1753,-33.9399,2889,420023
PERTH,SYDNEY,1995,11,115.9672,-31.9403,151.1753,-33.9399,500,64476
ADELAIDE,BRISBANE,1995,12,138.5306,-34.945,153.1175,-27.3842,121,12927
ADELAIDE,DARWIN,1995,12,138.5306,-34.945,130.8767,-12.4147,118,10047
ADELAIDE,MELBOURNE,1995,12,138.5306,-34.945,144.843,-37.6733,1095,99965
ADELAIDE,PERTH,1995,12,138.5306,-34.945,115.9672,-31.9403,347,35743
ADELAIDE,SYDNEY,1995,12,138.5306,-34.945,151.1753,-33.9399,830,83093
BRISBANE,DARWIN,1995,12,153.1175,-27.3842,130.8767,-12.4147,134,12129
BRISBANE,MELBOURNE,1995,12,153.1175,-27.3842,144.843,-37.6733,1132,119453
BRISBANE,PERTH,1995,12,153.1175,-27.3842,115.9672,-31.9403,14,1721
BRISBANE,SYDNEY,1995,12,153.1175,-27.3842,151.1753,-33.9399,2198,267522
DARWIN,SYDNEY,1995,12,130.8767,-12.4147,151.1753,-33.9399,74,5792
HOBART,MELBOURNE,1995,12,147.51,-42.8361,144.843,-37.6733,720,65801
HOBART,SYDNEY,1995,12,147.51,-42.8361,151.1753,-33.9399,147,11737
MELBOURNE,PERTH,1995,12,144.843,-37.6733,115.9672,-31.9403,549,72350
MELBOURNE,SYDNEY,1995,12,144.843,-37.6733,151.1753,-33.9399,2757,383851
PERTH,SYDNEY,1995,12,115.9672,-31.9403,151.1753,-33.9399,508,71488
ADELAIDE,BRISBANE,1996,1,138.5306,-34.945,153.1175,-27.3842,124,13713
ADELAIDE,DARWIN,1996,1,138.5306,-34.945,130.8767,-12.4147,124,11404
ADELAIDE,MELBOURNE,1996,1,138.5306,-34.945,144.843,-37.6733,1158,109906
ADELAIDE,PERTH,1996,1,138.5306,-34.945,115.9672,-31.9403,356,38413
ADELAIDE,SYDNEY,1996,1,138.5306,-34.945,151.1753,-33.9399,841,86983
BRISBANE,DARWIN,1996,1,153.1175,-27.3842,130.8767,-12.4147,132,13373
BRISBANE,MELBOURNE,1996,1,153.1175,-27.3842,144.843,-37.6733,1153,129581
BRISBANE,PERTH,1996,1,153.1175,-27.3842,115.9672,-31.9403,18,2393
BRISBANE,SYDNEY,1996,1,153.1175,-27.3842,151.1753,-33.9399,2241,271845
DARWIN,SYDNEY,1996,1,130.8767,-12.4147,151.1753,-33.9399,77,6295
HOBART,MELBOURNE,1996,1,147.51,-42.8361,144.843,-37.6733,830,74485
HOBART,SYDNEY,1996,1,147.51,-42.8361,151.1753,-33.9399,194,16007
MELBOURNE,PERTH,1996,1,144.843,-37.6733,115.9672,-31.9403,556,78660
MELBOURNE,SYDNEY,1996,1,144.843,-37.6733,151.1753,-33.9399,2689,389305
PERTH,SYDNEY,1996,1,115.9672,-31.9403,151.1753,-33.9399,521,80562
ADELAIDE,BRISBANE,1996,2,138.5306,-34.945,153.1175,-27.3842,116,10711
ADELAIDE,DARWIN,1996,2,138.5306,-34.945,130.8767,-12.4147,101,7333
ADELAIDE,MELBOURNE,1996,2,138.5306,-34.945,144.843,-37.6733,1093,96005
ADELAIDE,PERTH,1996,2,138.5306,-34.945,115.9672,-31.9403,331,30828
ADELAIDE,SYDNEY,1996,2,138.5306,-34.945,151.1753,-33.9399,806,77242
BRISBANE,DARWIN,1996,2,153.1175,-27.3842,130.8767,-12.4147,123,9153
BRISBANE,MELBOURNE,1996,2,153.1175,-27.3842,144.843,-37.6733,1073,105612
BRISBANE,PERTH,1996,2,153.1175,-27.3842,115.9672,-31.9403,8,789
BRISBANE,SYDNEY,1996,2,153.1175,-27.3842,151.1753,-33.9399,2153,246583
DARWIN,SYDNEY,1996,2,130.8767,-12.4147,151.1753,-33.9399,57,3892
HOBART,MELBOURNE,1996,2,147.51,-42.8361,144.843,-37.6733,654,60936
HOBART,SYDNEY,1996,2,147.51,-42.8361,151.1753,-33.9399,124,9093
MELBOURNE,PERTH,1996,2,144.843,-37.6733,115.9672,-31.9403,516,61498
MELBOURNE,SYDNEY,1996,2,144.843,-37.6733,151.1753,-33.9399,2859,391915
PERTH,SYDNEY,1996,2,115.9672,-31.9403,151.1753,-33.9399,485,62611
ADELAIDE,BRISBANE,1996,3,138.5306,-34.945,153.1175,-27.3842,124,11973
ADELAIDE,DARWIN,1996,3,138.5306,-34.945,130.8767,-12.4147,116,8962
ADELAIDE,MELBOURNE,1996,3,138.5306,-34.945,144.843,-37.6733,1158,108476
ADELAIDE,PERTH,1996,3,138.5306,-34.945,115.9672,-31.9403,352,34053
ADELAIDE,SYDNEY,1996,3,138.5306,-34.945,151.1753,-33.9399,868,88765
BRISBANE,DARWIN,1996,3,153.1175,-27.3842,130.8767,-12.4147,134,11854
BRISBANE,MELBOURNE,1996,3,153.1175,-27.3842,144.843,-37.6733,1143,112015
BRISBANE,PERTH,1996,3,153.1175,-27.3842,115.9672,-31.9403,10,1232
BRISBANE,SYDNEY,1996,3,153.1175,-27.3842,151.1753,-33.9399,2301,256346
DARWIN,MELBOURNE,1996,3,130.8767,-12.4147,144.843,-37.6733,1,207
DARWIN,SYDNEY,1996,3,130.8767,-12.4147,151.1753,-33.9399,60,4507
HOBART,MELBOURNE,1996,3,147.51,-42.8361,144.843,-37.6733,696,63261
HOBART,SYDNEY,1996,3,147.51,-42.8361,151.1753,-33.9399,130,9706
MELBOURNE,PERTH,1996,3,144.843,-37.6733,115.9672,-31.9403,546,68284
MELBOURNE,SYDNEY,1996,3,144.843,-37.6733,151.1753,-33.9399,3025,416424
PERTH,SYDNEY,1996,3,115.9672,-31.9403,151.1753,-33.9399,517,69759
ADELAIDE,BRISBANE,1996,4,138.5306,-34.945,153.1175,-27.3842,120,12838
ADELAIDE,DARWIN,1996,4,138.5306,-34.945,130.8767,-12.4147,139,10519
ADELAIDE,MELBOURNE,1996,4,138.5306,-34.945,144.843,-37.6733,1174,109201
ADELAIDE,PERTH,1996,4,138.5306,-34.945,115.9672,-31.9403,349,36633
ADELAIDE,SYDNEY,1996,4,138.5306,-34.945,151.1753,-33.9399,865,87819
BRISBANE,DARWIN,1996,4,153.1175,-27.3842,130.8767,-12.4147,131,11782
BRISBANE,MELBOURNE,1996,4,153.1175,-27.3842,144.843,-37.6733,1094,117152
BRISBANE,PERTH,1996,4,153.1175,-27.3842,115.9672,-31.9403,9,1049
BRISBANE,SYDNEY,1996,4,153.1175,-27.3842,151.1753,-33.9399,2219,266322
DARWIN,MELBOURNE,1996,4,130.8767,-12.4147,144.843,-37.6733,1,211
DARWIN,SYDNEY,1996,4,130.8767,-12.4147,151.1753,-33.9399,83,6181
HOBART,MELBOURNE,1996,4,147.51,-42.8361,144.843,-37.6733,654,64022
HOBART,SYDNEY,1996,4,147.51,-42.8361,151.1753,-33.9399,103,7803
MELBOURNE,PERTH,1996,4,144.843,-37.6733,115.9672,-31.9403,531,69701
MELBOURNE,SYDNEY,1996,4,144.843,-37.6733,151.1753,-33.9399,2872,393889
PERTH,SYDNEY,1996,4,115.9672,-31.9403,151.1753,-33.9399,497,69355
ADELAIDE,BRISBANE,1996,5,138.5306,-34.945,153.1175,-27.3842,128,12370
ADELAIDE,DARWIN,1996,5,138.5306,-34.945,130.8767,-12.4147,143,11429
ADELAIDE,MELBOURNE,1996,5,138.5306,-34.945,144.843,-37.6733,1229,106981
ADELAIDE,PERTH,1996,5,138.5306,-34.945,115.9672,-31.9403,360,33590
ADELAIDE,SYDNEY,1996,5,138.5306,-34.945,151.1753,-33.9399,898,81808
BRISBANE,DARWIN,1996,5,153.1175,-27.3842,130.8767,-12.4147,132,12791
BRISBANE,MELBOURNE,1996,5,153.1175,-27.3842,144.843,-37.6733,1134,107560
BRISBANE,PERTH,1996,5,153.1175,-27.3842,115.9672,-31.9403,9,782
BRISBANE,SYDNEY,1996,5,153.1175,-27.3842,151.1753,-33.9399,2279,244732
DARWIN,MELBOURNE,1996,5,130.8767,-12.4147,144.843,-37.6733,1,221
DARWIN,SYDNEY,1996,5,130.8767,-12.4147,151.1753,-33.9399,94,7267
HOBART,MELBOURNE,1996,5,147.51,-42.8361,144.843,-37.6733,668,59007
HOBART,SYDNEY,1996,5,147.51,-42.8361,151.1753,-33.9399,68,4674
MELBOURNE,PERTH,1996,5,144.843,-37.6733,115.9672,-31.9403,547,61364
MELBOURNE,SYDNEY,1996,5,144.843,-37.6733,151.1753,-33.9399,2950,389012
PERTH,SYDNEY,1996,5,115.9672,-31.9403,151.1753,-33.9399,512,61526
ADELAIDE,BRISBANE,1996,6,138.5306,-34.945,153.1175,-27.3842,125,11618
ADELAIDE,DARWIN,1996,6,138.5306,-34.945,130.8767,-12.4147,144,14358
ADELAIDE,MELBOURNE,1996,6,138.5306,-34.945,144.843,-37.6733,1165,101736
ADELAIDE,PERTH,1996,6,138.5306,-34.945,115.9672,-31.9403,354,30687
ADELAIDE,SYDNEY,1996,6,138.5306,-34.945,151.1753,-33.9399,869,78846
BRISBANE,DARWIN,1996,6,153.1175,-27.3842,130.8767,-12.4147,130,15393
BRISBANE,MELBOURNE,1996,6,153.1175,-27.3842,144.843,-37.6733,1110,111498
BRISBANE,PERTH,1996,6,153.1175,-27.3842,115.9672,-31.9403,7,720
BRISBANE,SYDNEY,1996,6,153.1175,-27.3842,151.1753,-33.9399,2249,253891
DARWIN,MELBOURNE,1996,6,130.8767,-12.4147,144.843,-37.6733,2,127
DARWIN,SYDNEY,1996,6,130.8767,-12.4147,151.1753,-33.9399,97,9807
HOBART,MELBOURNE,1996,6,147.51,-42.8361,144.843,-37.6733,653,60330
HOBART,SYDNEY,1996,6,147.51,-42.8361,151.1753,-33.9399,47,3441
MELBOURNE,PERTH,1996,6,144.843,-37.6733,115.9672,-31.9403,528,59088
MELBOURNE,SYDNEY,1996,6,144.843,-37.6733,151.1753,-33.9399,2809,376162
PERTH,SYDNEY,1996,6,115.9672,-31.9403,151.1753,-33.9399,498,59421
ADELAIDE,BRISBANE,1996,7,138.5306,-34.945,153.1175,-27.3842,134,13968
ADELAIDE,DARWIN,1996,7,138.5306,-34.945,130.8767,-12.4147,158,17493
ADELAIDE,MELBOURNE,1996,7,138.5306,-34.945,144.843,-37.6733,1252,109268
ADELAIDE,PERTH,1996,7,138.5306,-34.945,115.9672,-31.9403,396,36041
ADELAIDE,SYDNEY,1996,7,138.5306,-34.945,151.1753,-33.9399,924,88503
BRISBANE,DARWIN,1996,7,153.1175,-27.3842,130.8767,-12.4147,132,17181
BRISBANE,MELBOURNE,1996,7,153.1175,-27.3842,144.843,-37.6733,1243,129810
BRISBANE,PERTH,1996,7,153.1175,-27.3842,115.9672,-31.9403,13,1149
BRISBANE,SYDNEY,1996,7,153.1175,-27.3842,151.1753,-33.9399,2363,275023
DARWIN,MELBOURNE,1996,7,130.8767,-12.4147,144.843,-37.6733,3,327
DARWIN,SYDNEY,1996,7,130.8767,-12.4147,151.1753,-33.9399,101,10752
HOBART,MELBOURNE,1996,7,147.51,-42.8361,144.843,-37.6733,626,55675
HOBART,SYDNEY,1996,7,147.51,-42.8361,151.1753,-33.9399,80,4897
MELBOURNE,PERTH,1996,7,144.843,-37.6733,115.9672,-31.9403,601,68255
MELBOURNE,SYDNEY,1996,7,144.843,-37.6733,151.1753,-33.9399,3046,403030
PERTH,SYDNEY,1996,7,115.9672,-31.9403,151.1753,-33.9399,549,67091
ADELAIDE,BRISBANE,1996,8,138.5306,-34.945,153.1175,-27.3842,134,13715
ADELAIDE,DARWIN,1996,8,138.5306,-34.945,130.8767,-12.4147,155,15634
ADELAIDE,MELBOURNE,1996,8,138.5306,-34.945,144.843,-37.6733,1234,107992
ADELAIDE,PERTH,1996,8,138.5306,-34.945,115.9672,-31.9403,367,32621
ADELAIDE,SYDNEY,1996,8,138.5306,-34.945,151.1753,-33.9399,898,82446
BRISBANE,DARWIN,1996,8,153.1175,-27.3842,130.8767,-12.4147,133,16548
BRISBANE,MELBOURNE,1996,8,153.1175,-27.3842,144.843,-37.6733,1232,124461
BRISBANE,PERTH,1996,8,153.1175,-27.3842,115.9672,-31.9403,17,1435
BRISBANE,SYDNEY,1996,8,153.1175,-27.3842,151.1753,-33.9399,2303,275059
DARWIN,SYDNEY,1996,8,130.8767,-12.4147,151.1753,-33.9399,103,10457
HOBART,MELBOURNE,1996,8,147.51,-42.8361,144.843,-37.6733,673,58055
HOBART,SYDNEY,1996,8,147.51,-42.8361,151.1753,-33.9399,34,2239
MELBOURNE,PERTH,1996,8,144.843,-37.6733,115.9672,-31.9403,613,69138
MELBOURNE,SYDNEY,1996,8,144.843,-37.6733,151.1753,-33.9399,2984,396948
PERTH,SYDNEY,1996,8,115.9672,-31.9403,151.1753,-33.9399,569,67185
ADELAIDE,BRISBANE,1996,9,138.5306,-34.945,153.1175,-27.3842,132,14072
ADELAIDE,DARWIN,1996,9,138.5306,-34.945,130.8767,-12.4147,151,12701
ADELAIDE,MELBOURNE,1996,9,138.5306,-34.945,144.843,-37.6733,1205,110409
ADELAIDE,PERTH,1996,9,138.5306,-34.945,115.9672,-31.9403,366,37167
ADELAIDE,SYDNEY,1996,9,138.5306,-34.945,151.1753,-33.9399,876,85671
BRISBANE,DARWIN,1996,9,153.1175,-27.3842,130.8767,-12.4147,129,13927
BRISBANE,MELBOURNE,1996,9,153.1175,-27.3842,144.843,-37.6733,1234,134241
BRISBANE,PERTH,1996,9,153.1175,-27.3842,115.9672,-31.9403,22,2451
BRISBANE,SYDNEY,1996,9,153.1175,-27.3842,151.1753,-33.9399,2232,264082
DARWIN,SYDNEY,1996,9,130.8767,-12.4147,151.1753,-33.9399,98,8451
HOBART,MELBOURNE,1996,9,147.51,-42.8361,144.843,-37.6733,671,67596
HOBART,SYDNEY,1996,9,147.51,-42.8361,151.1753,-33.9399,87,6632
MELBOURNE,PERTH,1996,9,144.843,-37.6733,115.9672,-31.9403,615,78842
MELBOURNE,SYDNEY,1996,9,144.843,-37.6733,151.1753,-33.9399,2976,413692
PERTH,SYDNEY,1996,9,115.9672,-31.9403,151.1753,-33.9399,553,74680
ADELAIDE,BRISBANE,1996,10,138.5306,-34.945,153.1175,-27.3842,136,14750
ADELAIDE,DARWIN,1996,10,138.5306,-34.945,130.8767,-12.4147,145,11501
ADELAIDE,MELBOURNE,1996,10,138.5306,-34.945,144.843,-37.6733,1233,116549
ADELAIDE,PERTH,1996,10,138.5306,-34.945,115.9672,-31.9403,372,36910
ADELAIDE,SYDNEY,1996,10,138.5306,-34.945,151.1753,-33.9399,950,93097
BRISBANE,DARWIN,1996,10,153.1175,-27.3842,130.8767,-12.4147,131,12680
BRISBANE,MELBOURNE,1996,10,153.1175,-27.3842,144.843,-37.6733,1320,136828
BRISBANE,PERTH,1996,10,153.1175,-27.3842,115.9672,-31.9403,23,2290
BRISBANE,SYDNEY,1996,10,153.1175,-27.3842,151.1753,-33.9399,2300,279759
DARWIN,SYDNEY,1996,10,130.8767,-12.4147,151.1753,-33.9399,107,8919
HOBART,MELBOURNE,1996,10,147.51,-42.8361,144.843,-37.6733,584,63035
HOBART,SYDNEY,1996,10,147.51,-42.8361,151.1753,-33.9399,114,8523
MELBOURNE,PERTH,1996,10,144.843,-37.6733,115.9672,-31.9403,617,76279
MELBOURNE,SYDNEY,1996,10,144.843,-37.6733,151.1753,-33.9399,3094,421743
PERTH,SYDNEY,1996,10,115.9672,-31.9403,151.1753,-33.9399,582,76850
ADELAIDE,BRISBANE,1996,11,138.5306,-34.945,153.1175,-27.3842,125,11935
ADELAIDE,DARWIN,1996,11,138.5306,-34.945,130.8767,-12.4147,130,9457
ADELAIDE,MELBOURNE,1996,11,138.5306,-34.945,144.843,-37.6733,1140,103598
ADELAIDE,PERTH,1996,11,138.5306,-34.945,115.9672,-31.9403,348,30825
ADELAIDE,SYDNEY,1996,11,138.5306,-34.945,151.1753,-33.9399,890,81132
BRISBANE,DARWIN,1996,11,153.1175,-27.3842,130.8767,-12.4147,128,9750
BRISBANE,MELBOURNE,1996,11,153.1175,-27.3842,144.843,-37.6733,1247,122969
BRISBANE,PERTH,1996,11,153.1175,-27.3842,115.9672,-31.9403,27,2322
BRISBANE,SYDNEY,1996,11,153.1175,-27.3842,151.1753,-33.9399,2008,256793
DARWIN,MELBOURNE,1996,11,130.8767,-12.4147,144.843,-37.6733,1,377
DARWIN,SYDNEY,1996,11,130.8767,-12.4147,151.1753,-33.9399,98,7340
HOBART,MELBOURNE,1996,11,147.51,-42.8361,144.843,-37.6733,577,63010
HOBART,SYDNEY,1996,11,147.51,-42.8361,151.1753,-33.9399,74,5613
MELBOURNE,PERTH,1996,11,144.843,-37.6733,115.9672,-31.9403,591,68135
MELBOURNE,SYDNEY,1996,11,144.843,-37.6733,151.1753,-33.9399,2889,416035
PERTH,SYDNEY,1996,11,115.9672,-31.9403,151.1753,-33.9399,593,72325
ADELAIDE,BRISBANE,1996,12,138.5306,-34.945,153.1175,-27.3842,127,13695
ADELAIDE,DARWIN,1996,12,138.5306,-34.945,130.8767,-12.4147,121,9693
ADELAIDE,MELBOURNE,1996,12,138.5306,-34.945,144.843,-37.6733,1102,102882
ADELAIDE,PERTH,1996,12,138.5306,-34.945,115.9672,-31.9403,356,35399
ADELAIDE,SYDNEY,1996,12,138.5306,-34.945,151.1753,-33.9399,888,83286
BRISBANE,DARWIN,1996,12,153.1175,-27.3842,130.8767,-12.4147,132,11056
BRISBANE,MELBOURNE,1996,12,153.1175,-27.3842,144.843,-37.6733,1266,128056
BRISBANE,PERTH,1996,12,153.1175,-27.3842,115.9672,-31.9403,29,3475
BRISBANE,SYDNEY,1996,12,153.1175,-27.3842,151.1753,-33.9399,2068,269784
DARWIN,SYDNEY,1996,12,130.8767,-12.4147,151.1753,-33.9399,97,8090
HOBART,MELBOURNE,1996,12,147.51,-42.8361,144.843,-37.6733,633,68587
HOBART,SYDNEY,1996,12,147.51,-42.8361,151.1753,-33.9399,110,9009
MELBOURNE,PERTH,1996,12,144.843,-37.6733,115.9672,-31.9403,606,78424
MELBOURNE,SYDNEY,1996,12,144.843,-37.6733,151.1753,-33.9399,2801,388917
PERTH,SYDNEY,1996,12,115.9672,-31.9403,151.1753,-33.9399,606,81864
ADELAIDE,BRISBANE,1997,1,138.5306,-34.945,153.1175,-27.3842,131,15275
ADELAIDE,DARWIN,1997,1,138.5306,-34.945,130.8767,-12.4147,79,7492
ADELAIDE,MELBOURNE,1997,1,138.5306,-34.945,144.843,-37.6733,1116,104377
ADELAIDE,PERTH,1997,1,138.5306,-34.945,115.9672,-31.9403,366,36559
ADELAIDE,SYDNEY,1997,1,138.5306,-34.945,151.1753,-33.9399,878,86941
BRISBANE,DARWIN,1997,1,153.1175,-27.3842,130.8767,-12.4147,131,12234
BRISBANE,MELBOURNE,1997,1,153.1175,-27.3842,144.843,-37.6733,1353,137054
BRISBANE,PERTH,1997,1,153.1175,-27.3842,115.9672,-31.9403,25,3086
BRISBANE,SYDNEY,1997,1,153.1175,-27.3842,151.1753,-33.9399,2064,262440
DARWIN,SYDNEY,1997,1,130.8767,-12.4147,151.1753,-33.9399,91,7990
HOBART,MELBOURNE,1997,1,147.51,-42.8361,144.843,-37.6733,655,73593
HOBART,SYDNEY,1997,1,147.51,-42.8361,151.1753,-33.9399,167,14544
MELBOURNE,PERTH,1997,1,144.843,-37.6733,115.9672,-31.9403,614,81220
MELBOURNE,SYDNEY,1997,1,144.843,-37.6733,151.1753,-33.9399,2690,379398
PERTH,SYDNEY,1997,1,115.9672,-31.9403,151.1753,-33.9399,614,85694
ADELAIDE,BRISBANE,1997,2,138.5306,-34.945,153.1175,-27.3842,120,11431
ADELAIDE,DARWIN,1997,2,138.5306,-34.945,130.8767,-12.4147,68,5038
ADELAIDE,MELBOURNE,1997,2,138.5306,-34.945,144.843,-37.6733,1046,94139
ADELAIDE,PERTH,1997,2,138.5306,-34.945,115.9672,-31.9403,332,30790
ADELAIDE,SYDNEY,1997,2,138.5306,-34.945,151.1753,-33.9399,827,77711
BRISBANE,DARWIN,1997,2,153.1175,-27.3842,130.8767,-12.4147,120,8489
BRISBANE,MELBOURNE,1997,2,153.1175,-27.3842,144.843,-37.6733,1171,109586
BRISBANE,PERTH,1997,2,153.1175,-27.3842,115.9672,-31.9403,20,1639
BRISBANE,SYDNEY,1997,2,153.1175,-27.3842,151.1753,-33.9399,1884,236876
DARWIN,SYDNEY,1997,2,130.8767,-12.4147,151.1753,-33.9399,69,5681
HOBART,MELBOURNE,1997,2,147.51,-42.8361,144.843,-37.6733,535,60109
HOBART,SYDNEY,1997,2,147.51,-42.8361,151.1753,-33.9399,121,8258
MELBOURNE,PERTH,1997,2,144.843,-37.6733,115.9672,-31.9403,547,62610
MELBOURNE,SYDNEY,1997,2,144.843,-37.6733,151.1753,-33.9399,2664,392680
PERTH,SYDNEY,1997,2,115.9672,-31.9403,151.1753,-33.9399,557,67252
ADELAIDE,BRISBANE,1997,3,138.5306,-34.945,153.1175,-27.3842,130,12984
ADELAIDE,DARWIN,1997,3,138.5306,-34.945,130.8767,-12.4147,128,9461
ADELAIDE,MELBOURNE,1997,3,138.5306,-34.945,144.843,-37.6733,1170,112930
ADELAIDE,PERTH,1997,3,138.5306,-34.945,115.9672,-31.9403,357,32825
ADELAIDE,SYDNEY,1997,3,138.5306,-34.945,151.1753,-33.9399,908,88046
BRISBANE,DARWIN,1997,3,153.1175,-27.3842,130.8767,-12.4147,134,10816
BRISBANE,MELBOURNE,1997,3,153.1175,-27.3842,144.843,-37.6733,1304,124231
